,comp_interno1,comp_interno2,comp_interno4,categoria1,categoria3,comp_mixto1,comp_externo1,comp_externo2,comp_externo3,Comp_final
13638,506.585613,1,56,1,151,0.3707,27.53623188,2.729100833,133,1
13639,1013.171226,1,59,2,156,0.3243,37.68115942,0,27,0
13640,0,1,45,1,164,0.34854,324.626087,22.98190175,117,1
13641,2634.245187,1,64,3,177,0.37398,579.7101449,0,117,0
13642,1367.781155,0,55,1,163,0.34,107.2463768,9.70985349,82,1
13643,0,1,71,6,152,0.22504,303.1884058,0,132,1
13644,0,1,50,1,164,0.34,217.3913043,8.618213157,129,1
13645,0,0,44,3,175,0.33648,81.15942029,8.043665613,129,1
13646,2026.342452,1,75,1,154,0.36994,101.4492754,10.05458202,17,0
13647,303.9513678,0,52,2,170,0.38,231.884058,22.98190175,128,1
13648,0,0,66,1,167,0.3,0,0,-609,1
13649,0,1,58,2,149,0.36992,333.3333333,33.03648377,111,0
13650,0,1,58,2,156,0.23834,289.8550725,26.42918702,69,0
13651,0,0,45,2,159,0.35874,429.5652174,42.573973,82,1
13652,0,1,75,2,170,0.37,724.6376812,71.81844298,122,0
13653,0,1,65,4,164,0.36768,414.4927536,41.08014938,85,0
13654,0,1,64,2,159,0.37106,1159.42029,114.9095088,125,0
13655,0,0,42,2,164,0.36506,46.37681159,1.436081586,74,0
13656,0,1,70,3,159,0.33224,434.7826087,38.83941396,132,0
13657,607.9027356,1,48,3,173,0.377,95.65217391,9.480034473,116,1
13658,0,1,54,3,160,0.36876,0,0,-608,0
13659,0,0,40,3,164,0.31168,0,0,-609,1
13660,0,1,63,2,146,0.31782,327.5362319,30.74403907,132,1
13661,0,0,42,1,154,0.32,289.8550725,20.97098535,43,1
13662,0,0,70,1,163,0.34916,43.47826087,4.309106579,76,1
13663,0,0,74,3,159,0.37,77.97101449,7.727664464,111,1
13664,0,0,64,2,159,0.26,695.6521739,68.94570526,106,0
13665,0,0,75,3,146,0.35472,623.4782609,21.54553289,132,1
13666,0,1,75,1,170,0.38,86.95652174,2.844010342,91,1
13667,1013.171226,1,46,1,164,0.36956,1226.231884,121.5311692,131,0
13668,0,1,75,1,167,0.31834,155.3275362,15.39442689,129,1
13670,1013.171226,1,60,1,147,0.34286,336.8115942,32.31829934,74,1
13671,1519.756839,0,40,2,166,0.36266,792.7536232,78.56937662,132,0
13672,0,0,46,3,146,0.32244,159.4202899,15.80005745,12,0
13673,0,1,54,1,160,0.3437,237.6927536,23.55759839,17,0
13674,3546.099291,1,66,3,148,0.3629,724.6376812,11.49095088,88,1
13675,0,1,44,1,164,0.3241,191.3043478,18.96006895,107,0
13676,658.5612969,0,72,2,156,0.36326,28.98550725,2.872737719,77,1
13677,0,1,39,1,166,0.3664,43.47826087,0,56,1
13678,0,1,53,1,164,0.32286,1153.623188,114.3349612,120,1
13679,0,1,52,2,148,0.37,94.20289855,2.872737719,86,1
13680,506.585613,1,53,2,160,0.33092,0,0,-609,1
13681,0,1,41,1,168,0.324,179.7072464,17.81068658,124,1
13682,0,1,55,3,148,0.29548,217.3913043,21.54553289,98,0
13683,0,1,45,1,175,0.37,78.26086957,5.774202815,108,1
13684,0,0,38,1,167,0.36528,51.30434783,5.084745763,129,1
13686,0,0,52,1,151,0.33682,151.5942029,8.014938236,117,1
13687,0,1,40,1,159,0.3,185.7971014,18.41424878,82,0
13688,0,0,54,2,160,0.36,434.7826087,43.09106579,124,1
13689,5876.39311,1,64,2,170,0.32,452.173913,44.81470842,104,0
13690,0,1,47,3,176,0.33744,104.3478261,10.34185579,122,0
13691,5268.490375,1,72,3,164,0.29138,510.1449275,50.56018386,120,1
13692,1519.756839,0,69,1,160,0.34,320.7826087,31.79258834,110,1
13693,0,1,53,3,164,0.38,50.72463768,0,23,1
13694,0,0,53,2,166,0.29536,0,0,99,1
13695,1013.171226,1,58,2,156,0.35,113.0434783,11.2036771,85,0
13696,9827.760892,0,62,4,164,0.37996,304.3478261,30.16374605,46,1
13697,0,0,45,1,146,0.37,240.5797101,23.84372307,80,1
13698,2026.342452,0,67,1,162,0.28,0,0,-609,1
13699,0,1,63,2,170,0.38,8.472463768,0,124,0
13700,0,1,48,2,164,0.3462,1039.130435,102.9876472,93,0
13701,0,1,50,1,159,0.28694,466.6666667,43.09106579,121,1
13703,7619.047619,1,75,2,170,0.31852,782.6086957,77.56391841,131,0
13705,0,1,62,4,147,0.3,179.7101449,17.81097386,107,1
13706,607.9027356,1,68,1,177,0.38,289.8550725,9.192760701,92,0
13707,911.8541033,1,50,1,164,0.38,90.43478261,8.962941683,65,0
13708,1499.493414,1,61,1,169,0.34,362.3188406,35.90922149,130,0
13709,0,1,58,2,169,0.3136,489.1304348,48.47744901,125,0
13710,0,1,72,1,158,0.28746,156.5217391,15.51278368,110,1
13711,0,1,65,1,146,0.36608,16.8115942,0,126,1
13712,1013.171226,1,51,1,157,0.26592,1004.347826,99.54036196,110,1
13713,2026.342452,1,69,1,175,0.28,536.2318841,25.99827636,82,0
13714,2026.342452,1,62,2,160,0.28942,121.7391304,11.49095088,36,1
13715,607.9027356,1,75,2,162,0.34218,55.07246377,5.458201666,45,1
13716,0,1,48,1,164,0.33334,205.7971014,20.39643781,66,1
13717,0,0,42,3,164,0.352,0,0,77,1
13718,0,1,64,4,164,0.38,643.4782609,6.837115771,-23,0
13719,759.8784195,1,53,1,154,0.35616,101.4492754,10.05458202,50,0
13720,0,1,46,3,164,0.3658,176.8115942,17.52370009,97,1
13721,10131.71226,1,53,1,173,0.21758,440.5797101,43.09106579,85,1
13722,0,1,65,2,164,0.35164,478.2608696,47.40017236,121,1
13723,0,1,61,1,164,0.32364,347.826087,10.91640333,128,1
13724,0,1,64,2,146,0.34,0,0,-609,1
13725,3039.513678,0,72,1,175,0.36666,173.9130435,10.28440103,99,0
13726,1823.708207,1,72,2,148,0.37982,362.3188406,35.90922149,83,1
13727,0,1,59,1,146,0.2596,298.5507246,29.58919851,132,0
13728,2330.29382,0,46,1,156,0.288,173.9130435,17.23642631,95,1
13729,0,1,66,1,160,0.25592,65.2173913,0,105,1
13730,0,0,42,1,147,0.3579,71.01449275,7.038207412,81,0
13731,0,1,49,1,161,0.32962,240.5797101,23.84372307,117,0
13732,0,1,51,1,164,0.36,576.8115942,57.16748061,126,0
13733,0,1,53,3,164,0.33166,131.6231884,13.04510198,131,1
13734,0,1,46,1,170,0.38,81.15942029,8.043665613,101,1
13735,0,0,51,1,160,0.30966,69.27536232,6.865843149,110,1
13736,0,1,60,2,159,0.3665,853.6231884,84.60212583,127,0
13737,506.585613,1,45,2,151,0.35574,104.3478261,10.34185579,62,1
13738,3850.050659,1,54,2,146,0.33954,20.28985507,0,90,0
13739,0,0,72,1,176,0.38,1375.362319,136.3114048,117,0
13740,1013.171226,0,46,1,159,0.33934,202.8985507,20.10916403,41,0
13741,0,1,56,2,154,0.3047,402.8985507,39.93105429,53,1
13742,506.585613,0,61,2,156,0.3685,28.98550725,2.872737719,17,1
13743,0,1,43,2,176,0.3375,115.942029,11.49095088,125,1
13744,0,1,51,1,167,0.30492,384.7826087,38.13559322,117,1
13745,1013.171226,1,66,1,160,0.32926,510.1449275,17.52370009,110,1
13746,658.5612969,1,50,2,169,0.32244,86.95652174,8.618213157,65,1
13747,0,1,61,2,170,0.2969,231.884058,12.49640908,106,1
13748,2026.342452,0,50,2,176,0.38,357.9710145,35.47831083,92,0
13750,0,0,51,1,164,0.37158,4.927536232,0.488365412,98,1
13751,0,1,46,3,146,0.36112,127.5362319,12.64004596,57,0
13752,0,1,50,2,170,0.36666,185.5072464,7.756391841,101,1
13753,0,1,73,1,148,0.35312,1173.913043,116.3458776,128,0
13754,0,1,48,1,164,0.34238,110.1449275,6.693478885,32,1
13755,0,0,60,1,146,0.33568,127.2463768,12.61131859,113,1
13756,0,1,52,1,160,0.34204,217.3913043,3.447285263,112,1
13757,1013.171226,1,63,3,169,0.32,403.7014493,40.01062913,61,0
13758,0,1,60,2,149,0.30966,155.8666667,0,77,1
13759,0,1,49,1,146,0.30958,136.2318841,13.44441253,89,1
13760,0,1,52,1,158,0.36666,452.173913,44.81470842,95,1
13761,1033.43465,1,50,1,168,0.32454,389.8550725,38.63832232,76,0
13762,0,0,71,3,146,0.27192,705.7971014,69.95116346,128,0
13763,810.5369807,1,63,4,156,0.31824,2.028985507,0,126,0
13764,0,1,64,3,159,0.36598,71.88405797,3.045101982,100,0
13765,0,1,48,1,146,0.3181,102.8985507,10.1982189,82,0
13766,1519.756839,1,61,1,160,0.34916,888.4057971,88.04941109,131,1
13767,1418.439716,1,50,2,161,0.26,0,0,-609,1
13768,0,0,47,2,158,0.36178,103.7681159,10.28440103,33,1
13769,810.5369807,1,75,1,169,0.368,82.89855072,8.216029876,96,0
13770,1215.805471,1,57,2,164,0.37948,463.7681159,45.9638035,129,1
13771,0,1,53,1,160,0.3221,434.7826087,43.09106579,73,1
13772,0,1,53,4,159,0.31946,86.95652174,8.618213157,115,0
13773,0,1,49,3,164,0.29638,0,0,87,1
13774,1519.756839,0,75,3,169,0.38,375.0724638,12.20913531,132,0
13775,0,1,55,2,170,0.37,57.10144928,5.659293307,72,1
13776,3039.513678,1,53,2,167,0.355,898.5507246,89.05486929,91,1
13777,1418.439716,1,65,1,162,0.27086,840.5797101,83.30939385,92,0
13778,506.585613,0,46,2,147,0.36176,133.3333333,13.21459351,100,0
13779,1519.756839,1,69,3,160,0.34278,681.1594203,67.5093364,128,1
13780,0,0,50,1,146,0.33056,289.8550725,28.72737719,119,0
13781,0,0,68,1,166,0.32262,23.91304348,2.010916403,121,0
13783,0,1,64,3,159,0.3674,345.7971014,4.309106579,39,0
13784,2330.29382,1,58,2,175,0.32988,724.6376812,71.81844298,50,1
13785,0,0,64,1,160,0.33586,57.97101449,5.745475438,84,0
13786,0,0,69,2,156,0.3289,1330.434783,131.8586613,100,0
13788,1013.171226,1,48,2,175,0.36,176.8115942,17.52370009,62,1
13789,0,0,69,2,164,0.24098,49.27536232,4.883654122,100,1
13790,4052.684904,1,50,1,159,0.34,289.8550725,28.72737719,129,0
13791,2532.928065,1,62,2,159,0.34992,39.71014493,3.935650675,124,1
13792,0,1,42,2,156,0.3326,143.4782609,14.22005171,93,1
13793,3039.513678,1,47,1,159,0.29716,368.115942,36.48376903,103,1
13794,0,0,53,1,151,0.31112,189.8550725,18.81643206,106,0
13795,0,1,68,2,152,0.28396,1612.173913,67.5093364,117,1
13796,405.2684904,1,49,3,151,0.38,64.05797101,6.348750359,60,1
13797,506.585613,1,45,4,164,0.37,44.92753623,0,70,0
13798,0,1,53,3,175,0.36996,159.4202899,15.80005745,44,1
13799,1418.439716,1,48,1,156,0.38,466.6666667,9.910945131,113,1
13800,0,1,49,4,164,0.34258,847.2463768,83.97012353,131,1
13801,1519.756839,1,51,2,170,0.38,109.4028986,9.192760701,110,1
13802,0,1,49,1,159,0.3709,63.76811594,6.320022982,111,0
13803,0,1,58,1,149,0.31406,43.76811594,0,45,1
13804,0,0,71,3,154,0.27462,253.6231884,25.13645504,130,1
13805,506.585613,1,49,3,155,0.37,29.07246377,2.881355932,80,1
13806,0,1,52,1,169,0.364,279.1304348,27.66446423,62,1
13807,0,1,42,1,164,0.34722,144.9275362,14.3636886,137,1
13808,0,1,73,5,167,0.30522,202.8985507,16.08733123,42,0
13809,1114.488349,0,51,3,146,0.35666,195.6521739,19.3909796,88,0
13810,1013.171226,1,50,1,160,0.29474,272.4637681,27.00373456,111,1
13811,0,1,50,1,146,0.31798,86.95652174,8.618213157,108,0
13812,0,1,51,2,160,0.31628,619.7101449,61.41913243,76,1
13813,0,0,44,1,156,0.30956,14.49275362,1.43636886,115,0
13814,0,1,67,1,146,0.2612,407.2463768,40.36196495,132,1
13815,0,1,69,1,146,0.3266,0,0,-609,0
13816,0,1,64,2,159,0.29152,1099.130435,108.9342143,128,1
13817,0,0,48,2,154,0.33126,11.59130435,0,106,1
13819,0,1,52,2,164,0.3684,182.6086957,18.09824763,125,1
13820,0,0,52,2,146,0.37798,210.1449275,0,86,1
13821,0,1,73,2,146,0.36758,0.011594203,0,107,1
13822,0,0,45,3,160,0.339,106.6666667,10.57167481,82,0
13823,10131.71226,1,65,1,161,0.28,144.9275362,14.3636886,52,0
13824,0,1,50,1,146,0.3696,92.75362319,9.192760701,106,1
13825,0,0,52,3,160,0.3326,0,0,-609,0
13826,0,0,54,2,161,0.28382,255.6521739,0.000287274,127,1
13827,3039.513678,1,70,2,153,0.38,434.7826087,43.09106579,105,1
13828,0,1,61,1,164,0.36652,143.4782609,14.22005171,79,0
13829,0,1,54,1,146,0.32788,226.0869565,22.40735421,110,1
13830,0,1,58,1,164,0.25674,1014.492754,100.5458202,31,0
13831,0,1,42,1,171,0.368,87.39130435,8.661304223,110,1
13832,0,1,41,1,164,0.37,110.1449275,10.91640333,50,0
13833,0,1,50,2,160,0.36984,58.02898551,0,67,1
13834,3039.513678,0,65,2,167,0.36666,326.0869565,32.31829934,98,0
13835,0,1,43,1,164,0.3307,86.95652174,2.585463947,105,1
13836,0,0,49,2,164,0.35336,0,0,-609,1
13837,455.9270517,1,45,1,176,0.3091,162.3188406,16.08733123,107,1
13838,0,1,75,3,176,0.30938,0,0,-609,1
13839,1013.171226,1,43,2,153,0.31496,289.8550725,18.09824763,53,1
13840,0,1,65,1,164,0.3616,34.7826087,0,117,1
13841,0,0,54,2,160,0.37978,313.0434783,0,115,0
13842,0,0,74,1,146,0.38,722.3188406,71.58862396,127,1
13843,0,1,44,3,164,0.34974,92.75362319,9.192760701,131,1
13844,303.9513678,0,61,3,169,0.27568,404.3478261,40.07469118,132,0
13845,0,1,75,2,160,0.22012,1086.956522,107.7276645,87,1
13847,0,1,51,1,146,0.28496,150.7246377,0,88,0
13848,0,1,50,3,164,0.30968,40.57971014,0,75,0
13849,0,1,49,1,159,0.38,95.65217391,7.756391841,33,1
13850,0,1,64,3,146,0.3135,0,0,73,1
13851,0,1,50,2,146,0.36162,144.9275362,14.3636886,120,0
13852,0,1,53,2,167,0.3125,660.8695652,65.49841999,91,0
13853,0,0,60,1,159,0.35,217.3913043,21.54553289,74,1
13854,759.8784195,0,55,1,160,0.35778,342.3188406,33.92703246,121,1
13855,0,0,53,1,146,0.33654,58.69565217,5.817293881,115,1
13856,2867.274569,1,71,2,176,0.34,869.5652174,86.18213157,120,1
13857,0,1,55,2,159,0.35882,542.0289855,53.72019535,82,1
13858,0,1,75,3,159,0.25944,2133.333333,38.78195921,108,0
13859,0,1,53,3,146,0.3143,260.8695652,25.85463947,121,1
13860,4052.684904,1,57,1,159,0.29376,179.7101449,17.81097386,54,1
13861,1215.805471,1,66,2,177,0.32662,130.4347826,12.92731974,116,0
13862,0,0,57,1,167,0.30204,615.0347826,60.95575984,38,1
13863,0,1,42,2,151,0.34934,210.1449275,20.82734846,50,1
13864,0,1,53,2,156,0.32336,246.3768116,19.53461649,66,0
13865,506.585613,1,52,4,148,0.28264,95.65217391,9.480034473,89,1
13866,5065.85613,1,63,1,168,0.35328,510.1449275,50.56018386,78,1
13867,1013.171226,1,65,3,175,0.31666,269.5652174,26.71646079,114,0
13868,1874.366768,1,65,2,163,0.26,423.1884058,41.9419707,132,0
13870,42553.19149,1,63,1,146,0.38,579.7101449,57.45475438,107,1
13871,2532.928065,1,36,2,159,0.32998,60.86956522,6.03274921,38,1
13872,658.5612969,1,67,1,161,0.36316,47.82608696,4.740017236,97,1
13873,0,0,73,3,146,0.3396,217.3913043,21.54553289,39,0
13874,2532.928065,0,62,1,156,0.36,704.5826087,69.83079575,59,1
13875,810.5369807,1,72,2,170,0.38,724.6376812,71.81844298,101,0
13876,4559.270517,1,44,2,161,0.24444,466.6666667,46.25107728,129,0
13877,810.5369807,0,50,3,169,0.37,878.8405797,87.10140764,119,1
13878,1621.073961,0,48,2,161,0.32696,279.7101449,27.72191899,88,0
13879,1215.805471,1,49,3,151,0.3779,260.8695652,24.70554438,84,1
13880,567.3758865,0,45,3,164,0.32772,34.7826087,0,79,1
13881,0,0,75,1,146,0.35998,28.98550725,2.872737719,29,1
13882,0,1,47,1,146,0.34598,1159.42029,59.12094226,120,0
13883,0,0,53,1,168,0.3356,491.3043478,48.69290434,108,0
13884,0,1,47,1,167,0.37,17.39130435,0.316001149,125,0
13885,3546.099291,1,47,2,154,0.34,352.173913,34.90376329,99,0
13886,3039.513678,1,58,3,159,0.28834,1849.275362,183.2806665,73,0
13887,2026.342452,1,75,3,154,0.2597,753.0434783,74.63372594,127,0
13889,0,1,49,2,164,0.36,214.4927536,21.25825912,116,1
13890,0,0,53,2,146,0.368,0,0,112,1
13891,0,0,63,1,148,0.37,128.9855072,12.78368285,46,0
13892,0,1,52,1,148,0.32794,0,0,-609,1
13893,2532.928065,1,62,2,160,0.27912,194.2028986,19.24734272,81,0
13894,10131.71226,1,49,2,146,0.32696,684.057971,67.79661017,83,1
13895,0,1,58,1,146,0.38,565.2173913,56.01838552,128,1
13896,0,1,48,3,164,0.29552,152.2898551,15.09336398,127,0
13897,0,1,51,2,156,0.33166,275.3623188,27.29100833,84,0
13899,1013.171226,1,58,2,169,0.37994,1186.956522,117.6386096,100,1
13900,1519.756839,0,47,1,160,0.34,56.8115942,4.854926745,36,1
13901,2532.928065,1,72,3,154,0.38,1011.594203,100.2585464,129,0
13902,0,1,52,3,160,0.30684,411.5942029,14.79459925,122,1
13903,3039.513678,1,54,1,151,0.38,434.7826087,43.09106579,91,1
13904,0,0,57,3,146,0.30232,0,0,102,0
13905,0,1,38,1,152,0.36,139.1304348,5.601838552,72,1
13906,0,0,49,1,175,0.23726,218.6956522,20.10916403,110,0
13907,0,1,59,1,169,0.368,342.0289855,33.89830508,25,1
13908,0,0,50,1,175,0.32648,579.7101449,30.59465671,65,1
13909,0,1,56,2,146,0.36666,1084.637681,107.4978454,92,1
13910,1317.122594,1,58,1,172,0.38,408.6956522,30.07756392,124,1
13911,0,1,44,1,176,0.35232,136.2318841,13.50186728,76,0
13912,0,1,65,3,164,0.36738,443.4782609,43.9528871,117,1
13913,0,1,46,2,167,0.3338,185.5072464,13.21459351,118,0
13914,1013.171226,0,47,1,153,0.33166,277.9710145,27.54955473,95,1
13915,0,1,69,2,170,0.29918,524.6376812,51.99655271,72,0
13916,1013.171226,1,59,2,164,0.34286,708.6956522,70.23843723,125,0
13917,0,1,48,1,146,0.37,289.8550725,28.72737719,114,1
13918,3242.147923,1,66,3,167,0.34596,320.2898551,19.24734272,120,0
13919,0,1,68,3,163,0.36158,427.5362319,42.37288136,130,1
13920,0,0,53,1,161,0.3674,173.9130435,12.41022695,64,0
13923,0,1,66,1,168,0.31666,118.8405797,11.77822465,98,1
13924,0,1,54,1,165,0.36,308.4492754,19.17408791,58,0
13925,0,1,45,1,160,0.366,101.4492754,0,65,1
13926,0,0,58,2,146,0.32004,156.5217391,15.51278368,120,1
13927,0,0,75,1,146,0.36578,840,83.2519391,129,0
13929,911.8541033,0,69,1,169,0.36792,236.5217391,14.3636886,66,1
13930,0,1,44,1,164,0.36436,249.2753623,24.70554438,91,1
13931,0,0,45,2,146,0.34612,843.1884058,83.56794025,104,1
13932,0,0,43,1,146,0.31044,43.1884058,2.039643781,83,1
13933,759.8784195,1,56,3,160,0.3194,86.95652174,8.618213157,102,1
13934,3039.513678,1,62,2,159,0.36,28.69565217,2.844010342,74,1
13936,0,0,45,1,146,0.35308,33.33333333,3.303648377,117,1
13938,0,1,47,1,170,0.39,256.5217391,25.42372881,59,0
13940,0,1,59,1,159,0.264,434.7826087,43.09106579,87,1
13941,0,1,44,1,148,0.35958,28.11594203,2.786555587,100,0
13943,0,1,64,2,156,0.32122,0,0,-609,1
13944,0,1,51,1,146,0.34496,547.826087,54.29474289,127,0
13945,0,0,55,1,171,0.3027,156.5217391,15.51278368,81,1
13946,709.2198582,1,56,1,151,0.37,28.98550725,2.154553289,64,1
13947,0,0,71,1,160,0.3443,0,0,-609,1
13948,0,1,63,1,146,0.34478,776.8115942,76.98937087,78,0
13949,506.585613,1,49,1,146,0.33984,226.0869565,21.63171502,106,0
13951,0,1,45,1,152,0.36,480.5797101,47.62999138,95,1
13952,0,1,58,2,159,0.2232,313.0434783,31.02556737,107,1
13953,0,1,57,3,160,0.33524,421.7391304,41.79833381,127,1
13954,810.5369807,1,52,2,171,0.37094,127.5362319,12.64004596,85,1
13955,0,1,54,2,160,0.29132,1449.275362,143.636886,-30,1
13956,253.2928065,1,47,1,166,0.33756,0,0,98,0
13960,0,1,70,2,159,0.3186,760.8695652,75.40936512,97,0
13961,0,1,46,1,164,0.34,113.0434783,8.618213157,80,0
13962,0,0,41,1,166,0.33708,435.942029,43.20597529,123,1
13963,0,0,47,1,176,0.32076,132.4637681,13.12841138,115,1
13964,0,0,58,2,159,0.2696,365.2173913,36.19649526,132,0
13965,0,0,75,3,151,0.25802,0,0,123,1
13966,0,0,47,3,162,0.32666,37.68115942,3.734559035,109,0
13967,0,1,55,1,156,0.3478,547.826087,54.29474289,89,0
13968,0,1,50,3,169,0.308,168.115942,7.07842574,125,0
13969,0,1,53,1,164,0.38,0,0,119,1
13970,0,1,58,2,164,0.38,539.1304348,53.43292157,130,1
13971,3039.513678,1,42,1,166,0.33404,1014.492754,100.5458202,115,0
13972,2026.342452,1,54,2,162,0.3753,453.3333333,25.28009193,118,1
13973,810.5369807,1,62,1,151,0.26,649.2753623,64.34932491,128,1
13974,5572.441743,1,61,2,164,0.36,927.826087,59.46567078,124,1
13975,0,1,58,1,164,0.38,139.1304348,13.78914105,94,1
13976,0,0,72,2,159,0.34594,396.1449275,28.34903763,129,1
13977,1640.324215,1,52,3,177,0.31118,869.5652174,57.16748061,102,0
13978,0,0,44,1,166,0.38,48.69565217,4.826199368,93,1
13979,455.9270517,1,74,3,164,0.31106,0,0,94,0
13981,0,1,44,3,146,0.38124,188.4057971,18.67279517,75,1
13982,0,1,75,2,159,0.3,1449.275362,143.636886,120,1
13983,0,1,54,2,159,0.36666,376.8115942,10.34185579,53,0
13984,0,1,51,3,164,0.3605,397.1014493,39.35650675,129,0
13985,0,1,50,2,168,0.38,266.6666667,26.42918702,110,1
13986,607.9027356,1,57,3,169,0.30266,66.66666667,6.607296754,84,1
13987,0,1,49,1,159,0.33958,118.8405797,0,64,0
13988,0,0,59,1,159,0.37868,118.8405797,10.77276645,109,0
13989,0,1,58,2,160,0.24,149.2753623,12.4676817,82,1
13990,50.6585613,1,48,1,168,0.368,217.3913043,18.27061189,48,1
13991,0,1,49,1,146,0.37,79.79130435,7.908072393,69,1
13992,0,0,67,2,176,0.32056,579.7101449,57.45475438,108,0
13993,0,1,61,3,155,0.256,272.4637681,27.00373456,104,0
13994,1266.464032,1,43,3,164,0.36,0,0,116,0
13997,0,1,46,3,174,0.34512,77.68115942,7.698937087,108,1
13998,0,0,48,6,159,0.36,144.9275362,14.3636886,68,1
14000,0,0,43,1,146,0.36,0,0,119,0
14001,0,0,66,3,164,0.24104,158.8405797,15.7426027,110,0
14002,0,0,53,2,146,0.29542,43.47826087,0,86,0
14003,607.9027356,1,59,2,156,0.37,478.2608696,47.40017236,108,0
14004,0,1,42,3,153,0.36,208.4057971,20.6549842,99,0
14005,607.9027356,0,69,1,166,0.26666,197.1014493,19.53461649,124,0
14006,0,1,43,2,159,0.30182,140.5797101,13.93277794,132,1
14007,0,1,48,3,164,0.3037,356.5217391,12.35277219,131,0
14008,0,0,58,2,146,0.3617,115.942029,11.49095088,88,1
14009,0,1,49,2,176,0.26,147.826087,9.221488078,35,1
14010,0,1,48,1,169,0.34782,185.5072464,18.3855214,106,0
14011,2532.928065,1,72,3,173,0.38,113.0434783,0,75,1
14012,0,1,57,3,164,0.2874,0,0,-609,0
14013,0,1,60,1,148,0.36502,420.2898551,28.72737719,110,1
14014,0,1,43,1,160,0.36572,27.53623188,2.729100833,68,1
14015,861.195542,1,56,1,173,0.37,54.20289855,4.740017236,114,1
14016,2532.928065,1,71,1,146,0.34,342.0289855,33.89830508,128,1
14017,0,1,55,1,152,0.36214,114.7826087,6.607296754,64,1
14018,810.5369807,1,51,2,154,0.26666,45.2173913,4.481470842,120,0
14019,0,1,51,2,150,0.36004,376.8115942,37.34559035,54,1
14020,0,1,59,2,148,0.29462,579.7101449,25.48118357,-17,1
14021,2127.659574,0,75,1,171,0.34432,380.8695652,21.25825912,128,0
14022,2532.928065,1,55,1,146,0.28112,913.0434783,90.49123815,94,1
14023,0,1,57,1,164,0.37,130.4347826,12.92731974,85,1
14024,1013.171226,1,58,1,176,0.38,738.2608696,73.1686297,116,1
14025,1013.171226,1,53,2,159,0.32952,179.7072464,17.81068658,85,0
14026,0,1,42,1,164,0.3779,55.07246377,5.458201666,105,1
14027,0,1,74,2,170,0.358,0,0,78,0
14028,0,1,58,1,146,0.3087,91.20289855,9.039069233,131,0
14029,0,1,45,4,164,0.31822,0,0,-609,0
14030,0,0,60,1,164,0.2627,139.1304348,13.78914105,132,0
14031,1418.439716,1,74,2,162,0.36916,281.1594203,27.86555587,128,0
14032,0,0,54,1,160,0.32988,602.173913,59.68112611,122,1
14033,1013.171226,1,66,3,176,0.36,171.0144928,16.94915254,67,0
14035,607.9027356,0,36,3,177,0.34,431.884058,42.80379201,116,1
14036,0,1,39,1,146,0.28758,21.73913043,2.154553289,75,1
14037,0,1,53,1,160,0.36666,444.5043478,44.05458202,98,0
14038,0,1,54,2,146,0.35968,710.7246377,70.43952887,132,1
