comp_interno1,comp_interno2,comp_interno4,categoria1,categoria3,comp_mixto1,comp_externo1,comp_externo2,comp_externo3,Comp_final
0,b'1',58,2,160,0.34,295.6521739,29.30192473,58,1
0,b'1',55,2,159,0.33514,386.9565217,38.35104855,116,1
0,b'1',73,3,164,0.24572,340,33.69721344,49,1
506.585613,b'1',70,3,163,0.33588,115.9536232,4.309106579,124,1
810.5369807,b'1',39,2,155,0.38,379.7101449,37.63286412,86,1
3140.8308,b'0',62,3,159,0.3742,731.5942029,24.84918127,128,1
0,b'1',58,2,170,0.38,585.5072464,58.02930192,83,1
992.9078014,b'1',73,3,169,0.37,391.3043478,3.906923298,63,1
0,b'0',69,1,161,0.38,304.3478261,30.16374605,1,1
1013.171226,b'1',49,1,164,0.36,144.9275362,12.32979029,46,1
0,b'0',53,1,148,0.30854,385.5072464,38.20741166,68,1
0,b'0',53,1,169,0.368,115.942029,11.49095088,70,1
557.2441743,b'1',57,3,171,0.36646,271.7971014,8.618213157,80,1
0,b'0',48,2,146,0.36982,168.115942,16.66187877,101,1
0,b'0',51,1,168,0.34,149.2753623,14.79459925,69,1
0,b'0',53,1,159,0.31832,521.4492754,51.68055157,121,1
0,b'1',64,3,154,0.32,652.173913,62.05113473,65,1
607.9027356,b'1',46,1,176,0.3193,144.9275362,14.3636886,61,1
0,b'1',63,2,170,0.34174,60.86956522,6.03274921,11,1
5572.441743,b'1',68,6,176,0.34676,188.4057971,18.67279517,37,1
810.5369807,b'1',46,3,154,0.35466,144.9246377,14.36340132,98,1
0,b'1',49,1,160,0.36736,160.8695652,15.94369434,66,1
6079.027356,b'0',59,1,153,0.32606,910.4347826,90.23269176,113,1
0,b'1',55,2,159,0.26,431.884058,42.80379201,73,1
607.9027356,b'1',52,2,147,0.36982,226.0869565,22.40735421,108,1
0,b'1',50,2,146,0.38,28.98550725,2.872737719,125,1
0,b'1',48,4,164,0.2886,159.4202899,-10,82,1
0,b'0',56,6,146,0.37996,148.115942,8.330939385,61,1
0,b'1',52,1,148,0.36,8.695652174,-10,56,1
0,b'1',48,3,148,0.36126,89.85507246,-10,132,1
5065.85613,b'1',62,2,164,0.2801,231.884058,22.98190175,117,1
1925.025329,b'0',69,3,164,0.33334,795.942029,78.88537777,124,1
0,b'0',48,3,164,0.36106,22.31884058,2.212008044,83,1
0,b'1',47,1,170,0.23264,1333.043478,132.1172077,74,1
0,b'0',45,3,146,0.3467,127.826087,7.900028727,119,1
0,b'1',41,3,164,0.32992,55.07246377,5.458201666,105,1
0,b'0',59,2,146,0.38,527.5362319,52.28382649,93,1
1114.488349,b'0',69,1,167,0.24348,336.2318841,33.32375754,132,1
0,b'1',44,3,164,0.35454,34.7826087,2.298190175,20,1
0,b'1',53,1,151,0.33606,328.9188406,32.59896581,95,1
0,b'1',60,1,146,0.36968,69.56521739,6.894570526,124,1
0,b'1',44,1,151,0.3482,84.05797101,5.400746912,117,1
0,b'1',54,2,146,0.34,359.4202899,35.62194772,4,1
0,b'1',49,2,160,0.27242,217.3913043,17.49497271,105,1
0,b'1',57,1,148,0.3,86.95652174,-10,-608,1
0,b'0',75,3,171,0.34742,1135.652174,112.5538638,108,1
0,b'1',55,2,159,0.3469,382.0289855,9.192760701,61,1
0,b'1',61,2,146,0.34298,124.6376812,10.94513071,105,1
5065.85613,b'1',58,1,156,0.3525,0.005797101,-10,-608,1
0,b'0',45,1,173,0.33072,101.4492754,10.05458202,22,1
0,b'1',43,2,175,0.24416,162.3188406,16.08733123,119,1
0,b'1',48,3,160,0.38,23.1884058,-10,129,1
0,b'1',52,2,146,0.34814,405.7971014,40.21832807,121,1
3039.513678,b'1',74,2,146,0.34,202.8985507,20.10916403,89,1
0,b'1',41,1,175,0.23572,439.1304348,43.52197644,129,1
0,b'0',73,1,151,0.26666,385.5072464,38.20741166,104,1
709.2198582,b'1',63,2,166,0.29414,823.1884058,47.68744614,111,1
0,b'1',49,3,160,0.35,791.3043478,78.42573973,51,1
0,b'1',73,2,170,0.378,681.1594203,67.5093364,86,1
0,b'1',72,1,167,0.35122,2597.101449,257.3972996,74,1
0,b'1',43,1,151,0.35512,14.49275362,1.43636886,75,1
0,b'1',48,1,146,0.37804,1684.347826,166.9347889,131,1
0,b'0',54,1,146,0.35352,37.68115942,3.734559035,126,1
0,b'1',48,2,164,0.38,49.27536232,4.456765297,121,1
0,b'1',52,3,173,0.27588,86.17391304,0.833093939,-31,1
0,b'0',61,3,148,0.31162,863.7681159,85.60758403,117,1
1519.756839,b'1',71,3,150,0.38,104.3478261,10.34185579,90,1
0,b'1',76,3,164,0.38,208.6956522,20.68371158,25,1
2532.928065,b'1',71,3,175,0.36,1217.391304,13.64550417,74,1
0,b'1',59,1,170,0.37778,139.6811594,13.84372307,111,1
2026.342452,b'1',71,3,163,0.37,262.4927536,26.01551278,126,1
0,b'1',70,2,170,0.34,779.7101449,77.27664464,109,1
0,b'1',49,3,173,0.32622,-10,-10,-608,1
0,b'1',44,1,159,0.31868,185.5043478,18.38523413,107,1
4559.270517,b'1',63,2,149,0.28,724.6376812,71.81844298,129,1
0,b'1',59,2,170,0.31446,-10,-10,126,1
0,b'1',48,2,168,0.28,426.0869565,42.22924447,85,1
354.6099291,b'1',45,3,151,0.38,78.26086957,3.303648377,95,1
0,b'0',75,2,146,0.3488,1396.811594,138.4372307,103,1
1215.805471,b'0',73,1,148,0.33166,51.01449275,-10,121,1
0,b'1',62,2,171,0.368,215.942029,21.40189601,73,1
0,b'1',48,2,168,0.37994,385.5072464,38.20741166,100,1
0,b'1',59,2,149,0.33548,165.2173913,16.374605,97,1
0,b'0',43,1,159,0.35158,185.5072464,18.3855214,84,1
0,b'1',58,1,149,0.3699,1359.42029,134.731399,103,1
2026.342452,b'0',75,3,175,0.24706,2152.173913,72.24935363,93,1
0,b'1',56,2,160,0.36,57.97101449,5.745475438,86,1
5065.85613,b'1',68,2,146,0.2256,750.7246377,74.40390692,77,1
0,b'1',50,1,171,0.31186,788.4057971,78.13846596,125,1
0,b'1',47,3,166,0.37342,434.7826087,27.72191899,96,1
0,b'1',47,1,146,0.38,186.6666667,18.50043091,104,1
0,b'1',54,2,170,0.24396,182.6086957,18.09824763,107,1
3546.099291,b'1',73,1,146,0.30532,144.9275362,14.3636886,127,1
0,b'1',75,4,146,0.36862,507.2463768,42.51651824,112,1
354.6099291,b'0',73,3,162,0.3,544.9275362,54.00746912,121,1
0,b'0',44,1,146,0.36126,115.942029,9.192760701,104,1
557.2441743,b'1',54,2,175,0.3581,194.2028986,14.3636886,103,1
0,b'1',61,1,164,0.38,443.4782609,43.9528871,50,1
2532.928065,b'1',71,3,146,0.30994,885.7971014,87.79086469,132,1
0,b'1',59,3,157,0.37988,579.7101449,57.45475438,91,1
0,b'0',57,1,146,0.3691,127.5362319,12.64004596,115,1
506.585613,b'1',42,1,151,0.3351,202.8985507,20.10916403,62,1
911.8541033,b'1',58,2,160,0.37994,133.0434783,13.18586613,110,1
0,b'1',54,2,156,0.3,127.5362319,12.64004596,121,1
0,b'1',41,3,146,0.31428,142.0289855,14.07641482,129,1
0,b'1',46,3,164,0.3605,112.173913,-10,132,1
0,b'1',75,3,159,0.36404,289.8550725,28.72737719,65,1
0,b'1',47,2,159,0.35834,44.27246377,4.387819592,73,1
0,b'0',56,1,146,0.2398,327.5362319,32.46193623,96,1
0,b'1',56,2,146,0.34468,169.5652174,9.192760701,110,0
15197.56839,b'0',74,2,166,0.34,202.8985507,20.10916403,66,1
0,b'1',75,3,164,0.33334,501.4492754,20.25280092,132,1
0,b'1',56,3,154,0.36102,151.884058,15.05314565,59,1
607.9027356,b'1',54,2,175,0.37112,748.0289855,74.13674232,104,1
1519.756839,b'0',62,2,164,0.38426,163.1884058,16.17351336,101,1
0,b'0',54,2,164,0.36896,209.2753623,20.68371158,98,1
1519.756839,b'1',49,2,148,0.38,190.1449275,18.84515944,101,1
202.6342452,b'1',67,2,159,0.32592,415.942029,41.22378627,107,1
1215.805471,b'1',75,1,171,0.32308,849.2753623,54.58201666,111,1
0,b'1',46,1,146,0.31428,388.4057971,38.49468544,46,1
0,b'0',58,1,158,0.3438,28.98550725,2.872737719,82,1
0,b'0',40,1,164,0.34286,86.95652174,8.618213157,109,1
0,b'0',75,1,147,0.38,153.6231884,14.50732548,64,1
1519.756839,b'1',68,2,156,0.3218,624.6376812,9.767308245,74,1
0,b'1',61,1,152,0.3684,117.1014493,11.60586038,104,1
0,b'1',48,2,146,0.37048,698.2608696,69.20425165,129,1
1013.171226,b'0',69,1,166,0.2915,434.7826087,43.09106579,129,1
0,b'1',43,1,170,0.23618,-10,-10,81,1
0,b'0',49,1,165,0.38,81.15942029,5.31456478,68,1
1418.439716,b'1',73,3,159,0.34,269.5652174,25.5673657,95,1
1519.756839,b'0',57,3,154,0.31434,224.6376812,22.26371732,129,1
9118.541033,b'0',50,2,167,0.35378,140.2898551,13.90405056,126,1
810.5369807,b'0',48,1,175,0.29836,202.8985507,20.10916403,71,1
992.9078014,b'0',49,1,169,0.34,440.5797101,14.93823614,90,1
0,b'1',56,2,159,0.38,907.2463768,5.745475438,119,1
0,b'1',44,1,147,0.3579,702.6086957,36.7710428,68,1
1215.805471,b'0',36,1,169,0.27,217.3913043,21.54553289,46,1
810.5369807,b'1',74,2,156,0.28588,626.9565217,25.45245619,124,1
1317.122594,b'1',71,6,169,0.29128,133.3333333,-10,76,1
0,b'1',56,1,170,0.33334,286.9565217,28.44010342,63,1
607.9027356,b'0',51,3,146,0.32828,82.60869565,8.187302499,132,1
0,b'1',40,1,156,0.31414,137.6811594,13.64550417,114,1
3546.099291,b'1',69,1,172,0.368,886.3768116,87.84831945,-54,1
1722.391084,b'1',65,3,147,0.3079,147.826087,2.148807814,128,1
0,b'1',70,1,148,0.3128,86.95652174,-10,82,1
0,b'1',72,1,146,0.33276,115.942029,8.330939385,128,1
0,b'1',45,2,146,0.297,565.2173913,56.01838552,97,1
0,b'1',67,3,160,0.26666,396.5217391,39.299052,115,1
455.9270517,b'0',66,1,148,0.32048,-10,-10,-609,1
0,b'1',42,1,146,0.34174,86.95652174,8.618213157,125,1
0,b'1',58,1,146,0.38,666.6666667,66.07296754,122,1
0,b'1',50,1,160,0.368,40.57971014,4.021832807,61,1
0,b'0',51,1,166,0.36162,62.02898551,6.147658719,127,1
810.5369807,b'1',45,2,166,0.3695,46.37681159,4.59638035,33,1
0,b'0',62,1,160,0.2974,166.6666667,16.51824188,122,1
0,b'0',59,1,171,0.3,246.3768116,21.49382361,117,1
911.8541033,b'1',57,1,172,0.37966,215.6521739,15.22550991,127,1
2026.342452,b'1',49,1,175,0.36316,557.8869565,14.3636886,87,1
0,b'1',45,1,161,0.37,75.36231884,6.607296754,120,1
2532.928065,b'0',61,2,154,0.31126,86.95652174,-10,21,1
0,b'1',45,2,159,0.28736,144.9275362,14.3636886,28,1
911.8541033,b'1',62,3,177,0.37,23.91304348,-10,111,1
0,b'1',47,1,164,0.36,127.5362319,12.64004596,30,1
0,b'1',63,2,176,0.37,1252.173913,124.1022695,104,1
0,b'1',54,3,164,0.331,101.4492754,10.05458202,89,1
20263.42452,b'1',70,3,164,0.25142,662.3188406,65.64205688,110,1
0,b'0',64,2,160,0.3645,214.4927536,21.25825912,113,1
0,b'1',43,1,171,0.27634,127.5362319,12.64004596,105,1
0,b'1',56,1,162,0.3354,75.36231884,7.46911807,84,1
0,b'0',39,1,146,0.35504,-10,-10,81,1
0,b'1',48,2,146,0.31804,745.2173913,73.85808676,131,1
0,b'0',42,1,164,0.38,18.84057971,0.861821316,113,1
0,b'1',43,1,164,0.35384,244.9275362,24.27463373,68,1
0,b'1',62,1,149,0.37,123.4782609,12.23786268,-44,1
0,b'1',65,2,164,0.37302,115.942029,-10,131,1
2532.928065,b'1',70,1,166,0.3641,271.0144928,11.06004022,84,1
0,b'1',48,2,149,0.37,63.76811594,2.872737719,68,1
0,b'0',66,3,148,0.33522,8.695652174,0.861821316,138,1
8611.95542,b'1',75,2,167,0.36428,1542.028986,152.8296467,85,1
0,b'1',67,2,164,0.3386,881.1594203,87.33122666,116,1
0,b'1',75,3,164,0.33448,782.6086957,77.56391841,-32,1
405.2684904,b'1',48,2,147,0.37,212.173913,21.0284401,117,1
0,b'1',49,2,159,0.34166,354.8550725,35.16949153,91,1
0,b'1',53,1,171,0.35944,260.8695652,25.85463947,36,1
1418.439716,b'1',55,2,166,0.33678,794.2028986,78.7130135,73,1
810.5369807,b'1',65,1,175,0.3698,168.115942,-10,64,1
0,b'1',51,1,146,0.35158,-10,-10,-608,1
0,b'0',43,3,164,0.39,-10,-10,116,1
0,b'0',48,1,148,0.29934,-10,-10,-608,1
2026.342452,b'1',42,2,166,0.2858,565.2173913,56.01838552,107,1
0,b'1',75,3,162,0.29918,147.826087,14.65096237,83,1
0,b'1',55,3,164,0.38,100,9.910945131,90,1
1519.756839,b'0',34,1,175,0.27384,14.49275362,1.43636886,39,1
0,b'1',50,1,164,0.38,532.4637681,52.7721919,90,1
3039.513678,b'1',56,1,146,0.28,478.2608696,47.40017236,127,1
0,b'1',73,3,167,0.35466,260.8695652,2.19189888,114,1
6788.247214,b'1',50,1,166,0.2461,113.9130435,11.28985924,130,1
0,b'1',52,2,148,0.34178,724.6376812,71.81844298,63,1
0,b'1',48,3,146,0.31128,162.3188406,16.08733123,95,1
0,b'1',52,1,164,0.36,173.9130435,7.46911807,-28,1
0,b'1',43,3,164,0.37992,78.26086957,7.756391841,44,1
861.195542,b'1',61,3,151,0.33484,121.7391304,12.06549842,70,1
0,b'1',75,5,164,0.27286,837.6811594,83.02212008,127,1
0,b'1',66,2,156,0.3494,869.5652174,86.18213157,128,1
26342.45187,b'1',70,1,146,0.35794,1136.231884,112.6113186,124,1
1013.171226,b'1',73,1,176,0.38,1486.666667,147.3427176,120,1
253.2928065,b'1',56,1,155,0.31166,57.97101449,5.745475438,65,1
0,b'0',56,1,151,0.35,73.91304348,-10,101,1
1823.708207,b'0',43,1,175,0.38,179.1304348,17.7535191,101,1
0,b'0',71,4,163,0.26,217.3913043,21.54553289,40,1
0,b'1',59,6,159,0.34,746.3768116,73.97299627,88,1
0,b'0',73,3,164,0.3295,657.9710145,65.21114622,78,1
0,b'1',75,4,154,0.33598,73.91304348,7.325481184,76,1
0,b'0',42,1,160,0.32462,724.6376812,37.34559035,126,1
0,b'1',56,6,159,0.33954,550.1449275,54.52456191,120,1
0,b'1',50,3,151,0.35352,31.01449275,3.073829359,83,1
0,b'1',66,1,160,0.3697,217.3913043,21.54553289,37,1
0,b'0',67,3,160,0.27158,1273.043478,126.1706406,124,1
0,b'0',53,1,148,0.34,115.9536232,11.49209997,117,1
0,b'0',47,1,160,0.3082,179.7101449,17.81097386,113,1
1013.171226,b'1',71,3,153,0.34,101.4492754,10.05458202,81,1
1013.171226,b'1',59,1,153,0.36666,268.115942,26.5728239,68,1
0.001013171,b'1',73,3,146,0.33774,666.6666667,66.07296754,128,1
962.5126646,b'1',50,3,159,0.31958,1107.724638,49.98563631,57,1
0,b'1',48,3,166,0.3511,120.2898551,11.92186153,113,1
10131.71226,b'0',64,3,146,0.31986,927.5362319,72.10571675,110,1
0,b'1',45,1,156,0.33254,246.2898551,7.756391841,119,1
0,b'1',55,1,147,0.37,144.9275362,7.46911807,106,1
0,b'0',54,1,146,0.37,666.6666667,66.07296754,131,1
0,b'1',56,3,164,0.38,298.5507246,29.58919851,99,1
0,b'1',36,1,164,0.33432,11.5942029,-10,-607,1
0,b'1',56,3,177,0.36122,121.7391304,12.06549842,110,1
607.9027356,b'0',43,1,166,0.27234,144.9275362,14.3636886,54,1
0,b'0',45,1,146,0.34,318.8405797,3.734559035,109,1
861.195542,b'1',48,1,175,0.37,86.95652174,8.618213157,119,1
1013.171226,b'0',60,6,160,0.36068,-10,-10,-608,0
0,b'0',72,3,151,0.28,-10,-10,-609,1
0,b'1',62,2,156,0.26,873.9130435,86.61304223,97,1
0,b'0',55,1,160,0.3238,430.4347826,42.66015513,127,1
602.8368794,b'1',67,1,147,0.32098,-10,-10,-609,1
1215.805471,b'0',46,1,175,0.2939,173.9130435,17.23642631,79,1
0,b'1',57,2,159,0.34,236.2318841,23.41281241,122,1
0,b'1',47,1,160,0.38,376.8115942,37.34559035,57,1
3039.513678,b'1',50,3,169,0.2727,342.0289855,28.87963229,130,1
0,b'1',50,1,164,0.32468,81.15942029,8.043665613,95,1
0,b'1',54,2,160,0.26284,753.6231884,63.45877621,129,1
0,b'1',70,3,164,0.29748,117.3913043,10.91640333,85,1
0,b'0',42,1,160,0.36278,223.7681159,22.17753519,121,1
0,b'1',62,2,164,0.28706,173.9130435,9.19419707,82,1
0,b'1',67,2,168,0.32568,1321.73913,130.99684,55,1
0,b'0',44,1,156,0.27178,68.69565217,6.808388394,59,1
0,b'1',47,1,146,0.33678,371.0144928,36.7710428,75,1
0,b'0',56,1,166,0.37526,554.2028986,54.92674519,85,1
0,b'1',43,3,164,0.32572,14.49275362,-10,56,1
6079.027356,b'1',75,1,159,0.38,1466.666667,145.3605286,87,1
0,b'1',66,1,146,0.38,1606.666667,159.2358518,127,1
911.8541033,b'1',46,1,175,0.36976,724.6376812,71.81844298,89,1
0,b'1',51,2,164,0.37888,456.5217391,45.24561907,78,1
0,b'0',47,3,164,0.35492,-10,-10,-609,1
0,b'0',56,1,160,0.38,160.8695652,15.94369434,85,1
8105.369807,b'1',66,2,164,0.34,740.5797101,73.39844872,72,1
3242.147923,b'1',64,2,147,0.38,434.7826087,43.09106579,79,1
0,b'1',56,2,160,0.38,43.47826087,4.309106579,77,0
1519.756839,b'1',61,1,166,0.36134,637.6811594,63.20022982,50,1
0,b'1',42,1,151,0.35294,72.46376812,7.181844298,64,1
709.2198582,b'1',57,3,169,0.36,58.55072464,-10,77,1
0,b'1',48,1,146,0.37168,785.5072464,77.85119219,131,1
709.2198582,b'1',57,2,146,0.3553,338.5507246,2.872737719,51,1
0,b'0',67,2,160,0.32444,8.695652174,0.861821316,-608,1
1519.756839,b'0',58,1,158,0.36702,588.4057971,58.3165757,132,1
0,b'1',40,3,154,0.3607,-10,-10,-609,1
10131.71226,b'1',67,3,163,0.37326,231.884058,22.98190175,69,1
0,b'1',52,1,159,0.33334,55.07246377,5.458201666,50,1
0,b'1',50,2,176,0.32666,869.5652174,71.81844298,125,1
0,b'1',57,2,159,0.33334,195.942029,19.41970698,110,1
709.2198582,b'1',73,1,163,0.27542,-10,-10,-609,1
0,b'0',46,6,160,0.37064,86.95652174,7.181844298,67,1
405.2684904,b'1',75,3,155,0.34,428.9855072,27.86555587,130,1
506.585613,b'1',49,1,161,0.3543,62.89855072,-10,125,1
759.8784195,b'0',44,2,170,0.3751,28.98550725,2.872737719,109,1
0,b'1',56,4,154,0.36592,91.88405797,9.106578569,66,1
0,b'1',69,2,164,0.2972,1194.202899,118.356794,108,1
0,b'1',44,3,151,0.33968,272.4637681,27.00373456,84,1
0,b'0',44,1,148,0.368,327.5362319,32.46193623,72,1
0,b'1',59,2,154,0.37,411.5942029,40.79287561,114,1
227.9635258,b'1',70,3,171,0.37,398.5507246,39.50014364,87,1
3039.513678,b'1',56,3,146,0.33158,348.6956522,34.55903476,76,1
0,b'0',66,1,160,0.39,637.6811594,36.7710428,89,1
607.9027356,b'0',60,3,155,0.35136,360.2898551,22.40735421,70,1
0,b'1',65,1,164,0.218,217.3913043,21.54553289,81,1
0,b'0',57,2,164,0.268,44.13043478,4.366561333,132,1
0,b'1',44,3,176,0.36988,144.9246377,14.36340132,83,1
0,b'1',50,2,175,0.33742,115.942029,4.309106579,79,1
1013.171226,b'1',52,1,159,0.34,133.3333333,13.21459351,136,1
0,b'1',53,1,175,0.36,217.3913043,21.54553289,74,1
4559.270517,b'1',55,3,146,0.34,220.2898551,21.83280666,122,1
0,b'1',50,2,176,0.36484,391.3043478,38.78195921,48,1
0,b'1',43,1,159,0.37,26.37681159,2.614191324,95,1
0,b'1',75,1,175,0.34278,579.7101449,21.83280666,55,1
7092.198582,b'1',71,2,159,0.24,1507.246377,149.3823614,117,1
0,b'1',53,2,164,0.31302,86.95652174,8.618213157,37,1
1013.171226,b'1',74,3,169,0.36454,101.4492754,10.05458202,112,1
0,b'1',49,1,146,0.37,217.3913043,21.54553289,43,1
0,b'1',44,3,159,0.31764,130.4347826,12.92731974,-608,1
253.2928065,b'1',54,4,151,0.37,304.3478261,18.3395576,128,1
5065.85613,b'1',46,2,171,0.33508,143.4782609,14.22005171,79,1
1753.368794,b'1',68,4,147,0.3,1138.26087,58.60384947,124,1
4559.270517,b'1',67,1,156,0.34,403.4782609,-10,-29,1
0,b'1',51,3,164,0.28712,321.7391304,31.88738868,87,1
0,b'1',74,3,164,0.36016,289.8550725,28.72737719,123,1
0,b'0',47,1,169,0.26238,130.4347826,-10,92,1
1823.708207,b'1',57,3,146,0.3358,156.5217391,15.51278368,84,1
0,b'0',61,1,168,0.26,231.884058,22.98190175,50,1
2532.928065,b'1',75,3,164,0.31534,1579.710145,156.5642057,128,1
0,b'0',52,1,149,0.3,469.5652174,46.53835105,60,1
0,b'1',52,2,159,0.26,2555.362319,253.2605573,117,1
861.195542,b'1',52,3,173,0.37,74.49275362,7.382935938,125,1
2026.342452,b'0',62,1,160,0.38,246.3768116,24.41827061,73,1
0,b'1',52,3,146,0.3718,228.9855072,22.69462798,51,1
2836.879433,b'1',53,2,153,0.32858,724.6376812,62.62568228,115,1
0,b'1',50,1,164,0.31888,144.9275362,11.77822465,77,1
810.5369807,b'0',43,1,158,0.3579,359.4202899,35.62194772,114,1
17223.91084,b'1',66,3,169,0.35534,724.6376812,71.81844298,82,1
0,b'0',66,3,148,0.33794,-10,-10,-609,1
0,b'1',59,2,159,0.29222,828.9855072,42.66015513,79,1
0,b'1',55,2,162,0.36314,727.5362319,72.10571675,56,1
0,b'1',70,3,146,0.38,36.23188406,3.590922149,-608,1
0,b'0',51,1,147,0.37,20.28985507,-10,120,1
1621.073961,b'1',75,2,159,0.38,521.7391304,51.70927894,109,1
0,b'1',61,2,170,0.276,281.1594203,27.86555587,106,1
0,b'1',60,1,146,0.37626,307.2463768,30.45101982,74,1
0,b'1',52,1,170,0.34666,231.884058,19.67825338,99,1
3039.513678,b'1',75,3,159,0.33266,1289.855072,127.8368285,110,1
810.5369807,b'1',75,3,153,0.3742,739.1304348,-10,125,1
354.6099291,b'1',52,1,146,0.27586,249.8550725,24.76299914,42,1
0,b'1',75,1,170,0.36,224.6376812,22.26371732,110,1
0,b'0',70,3,164,0.29334,300.2898551,29.76156277,106,1
0,b'1',52,1,175,0.3669,130.4347826,12.92731974,95,1
861.195542,b'1',62,1,169,0.37,254.7826087,25.25136455,90,1
1519.756839,b'1',70,2,152,0.36,1449.275362,143.636886,8,1
0,b'1',55,1,153,0.3698,50.72463768,-10,73,1
0,b'1',52,6,159,0.368,89.85507246,8.905486929,51,1
1621.073961,b'1',37,1,177,0.30184,579.7101449,10.05458202,90,1
0,b'1',48,1,164,0.34474,123.4782609,12.23786268,71,1
0,b'1',50,2,146,0.26056,38.84057971,2.872737719,63,1
3850.050659,b'1',74,2,167,0.30666,300.2898551,29.76156277,132,1
2026.342452,b'1',75,2,154,0.3625,289.8550725,12.63975869,93,1
0,b'0',71,1,146,0.37,130.4347826,12.92731974,83,1
354.6099291,b'1',46,1,154,0.35328,266.6666667,21.51106004,110,1
1519.756839,b'0',53,3,164,0.34024,588.4057971,58.3165757,83,1
0,b'1',41,3,151,0.32662,101.4492754,-10,129,1
2887.537994,b'1',75,5,166,0.37992,1014.492754,30.02010916,115,1
0,b'1',60,1,160,0.32608,188.4057971,7.900028727,107,1
0,b'1',55,2,159,0.38,869.5652174,86.18213157,115,1
0,b'0',66,2,159,0.33334,86.37681159,-10,132,1
0,b'1',50,1,160,0.38,54.7826087,5.429474289,106,1
0,b'0',45,2,164,0.33916,128.4347826,12.72910083,50,1
810.5369807,b'0',53,1,160,0.29684,226.0869565,22.40735421,-34,1
0,b'1',45,1,151,0.37538,3.47826087,-10,-608,1
0,b'1',49,1,146,0.3237,2.898550725,-10,48,1
0,b'1',44,2,159,0.3,788.115942,78.10973858,128,1
0,b'1',54,2,170,0.35032,614.4927536,60.90203964,104,1
0,b'0',43,2,146,0.3186,231.884058,15.80005745,115,1
455.9270517,b'1',61,1,166,0.35916,0.014492754,-10,125,1
202.6342452,b'0',60,1,155,0.32,86.95652174,8.618213157,41,1
810.5369807,b'1',57,2,169,0.31112,320,16.66187877,65,1
506.585613,b'1',50,3,154,0.33334,38.83768116,3.84918127,101,1
0,b'1',55,2,156,0.36996,98.55072464,9.767308245,73,1
0,b'0',56,2,169,0.25366,251.5942029,13.32950302,58,1
0,b'1',47,2,164,0.3639,182.6086957,18.09824763,93,1
0,b'0',70,1,146,0.25372,-10,-10,73,1
0,b'0',56,2,170,0.3677,217.3913043,21.54553289,-12,1
0,b'1',60,1,148,0.3,-10,-10,-609,1
0,b'1',46,1,164,0.38,571.0144928,56.59293307,113,1
0,b'1',56,1,146,0.37,1272.463768,126.1131859,68,1
1013.171226,b'1',48,3,173,0.3034,281.1594203,27.86555587,90,1
4052.684904,b'0',62,1,146,0.28158,144.9275362,-10,131,1
1215.805471,b'1',71,2,156,0.38,1856.521739,183.9988509,112,1
0,b'1',44,2,146,0.34156,-10,-10,-609,1
0,b'1',50,1,168,0.30588,139.1304348,13.78914105,87,1
10131.71226,b'1',45,2,146,0.36,724.6376812,71.81844298,125,1
911.8541033,b'1',52,2,164,0.36614,115.942029,7.181844298,75,1
0,b'1',70,3,164,0.26906,147.826087,14.65096237,62,1
0,b'0',43,1,175,0.35868,144.9246377,14.36340132,61,1
7092.198582,b'1',43,2,171,0.312,579.7101449,57.45475438,54,1
0,b'1',51,1,168,0.34294,101.4492754,3.447285263,82,1
2532.928065,b'1',53,1,167,0.37944,173.9130435,17.23642631,125,1
0,b'1',71,1,164,0.38,136.2318841,13.41568515,129,1
0,b'1',54,2,152,0.37046,311.5942029,30.88193048,102,1
1519.756839,b'1',55,3,156,0.38,521.7391304,10.05458202,104,1
0,b'1',49,1,164,0.37968,144.9275362,14.33496122,61,1
506.585613,b'0',55,1,161,0.34286,137.1014493,13.58804941,88,1
5065.85613,b'1',56,2,164,0.37,217.3913043,21.54553289,77,1
0,b'1',44,2,170,0.3202,65.2173913,-10,118,1
1823.708207,b'1',53,1,167,0.2635,129.2753623,12.81241023,90,1
0,b'1',43,1,164,0.35272,252.4637681,25.02154553,128,1
0,b'1',46,1,160,0.37,153.0434783,15.16805516,46,1
1215.805471,b'1',44,2,156,0.28282,256.5217391,25.42372881,111,1
2330.29382,b'1',70,3,154,0.34,413.0434783,40.9365125,113,1
